Student_ID,Dropout_Probability,Risk_Level,Actual_Status,Predicted_Dropout,Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Admission grade,Age at enrollment,Tuition fees up to date,Debtor,Scholarship holder,Gender
113,2.84,LOW RISK,Graduate,No,5,12.8,5,13.4,139.8,19,1,0,0,0
25,2.84,LOW RISK,Graduate,No,7,14.114285714285714,6,13.296666666666669,123.9,19,1,0,0,0
2928,2.84,LOW RISK,Graduate,No,5,10.4,4,11.25,130.0,20,1,0,0,0
3049,2.84,LOW RISK,Graduate,No,5,13.6,5,13.333333333333334,123.0,18,1,0,1,0
460,2.84,LOW RISK,Graduate,No,6,13.333333333333334,6,12.5,120.1,18,1,0,1,0
4131,2.84,LOW RISK,Graduate,No,8,14.44875,7,14.368,131.6,19,1,0,1,0
1434,2.83,LOW RISK,Graduate,No,6,15.833333333333334,6,15.333333333333334,156.9,19,1,0,0,0
586,2.83,LOW RISK,Graduate,No,5,15.2,5,15.0,133.9,18,1,0,1,0
4052,2.83,LOW RISK,Graduate,No,6,12.166666666666666,6,12.166666666666666,107.4,19,1,0,1,0
4350,2.83,LOW RISK,Graduate,No,7,12.471428571428572,7,12.471428571428572,126.3,20,1,0,0,0
1356,2.83,LOW RISK,Enrolled,No,5,12.666666666666666,6,13.428571428571429,124.3,20,1,0,0,0
2679,2.82,LOW RISK,Enrolled,No,0,0.0,0,0.0,140.0,26,1,1,0,1
4005,2.82,LOW RISK,Graduate,No,6,13.285714285714286,6,13.166666666666666,123.5,21,1,0,1,1
4263,2.82,LOW RISK,Graduate,No,5,13.0,5,13.285714285714286,120.2,19,1,0,0,0
2658,2.81,LOW RISK,Enrolled,No,6,12.5,6,12.0,111.9,20,1,0,1,1
1329,2.81,LOW RISK,Graduate,No,8,14.622222222222224,7,14.69625,113.6,21,1,0,0,0
1922,2.81,LOW RISK,Graduate,No,6,14.0,6,13.833333333333334,139.2,18,1,0,0,0
4210,2.8,LOW RISK,Graduate,No,5,13.0,5,13.6,134.6,20,1,0,0,1
297,2.8,LOW RISK,Graduate,No,6,13.666666666666666,6,14.166666666666666,118.7,18,1,0,1,0
2640,2.8,LOW RISK,Graduate,No,17,12.117647058823527,17,12.578947368421051,149.0,22,1,0,0,1
1981,2.8,LOW RISK,Graduate,No,5,13.0,4,10.75,124.3,18,1,0,1,0
4111,2.8,LOW RISK,Graduate,No,7,15.798571428571426,7,15.798571428571426,138.5,20,1,0,1,0
431,2.8,LOW RISK,Graduate,No,7,12.082857142857142,7,12.082857142857142,120.3,18,1,0,1,0
338,2.8,LOW RISK,Graduate,No,8,13.39125,8,13.39125,132.5,18,1,0,1,0
1265,2.79,LOW RISK,Graduate,No,7,11.785714285714286,7,11.785714285714286,125.3,18,1,0,1,0
111,2.79,LOW RISK,Graduate,No,6,15.0,6,13.857142857142858,136.1,18,1,0,0,0
4362,2.79,LOW RISK,Graduate,No,8,13.3475,8,13.3475,141.8,19,1,0,0,0
1721,2.79,LOW RISK,Graduate,No,5,12.142857142857142,5,12.0,116.5,18,1,0,0,1
119,2.78,LOW RISK,Graduate,No,5,11.4,5,13.142857142857142,137.0,18,1,0,0,0
1483,2.78,LOW RISK,Graduate,No,6,14.428571428571429,6,15.166666666666666,137.6,21,1,0,1,1
1190,2.78,LOW RISK,Graduate,No,6,13.142857142857142,6,14.0,132.6,18,1,0,1,0
2898,2.78,LOW RISK,Graduate,No,8,14.575,7,13.6125,100.0,18,1,0,0,0
3778,2.78,LOW RISK,Graduate,No,6,12.666666666666666,6,13.166666666666666,126.3,19,1,0,0,0
3658,2.77,LOW RISK,Graduate,No,7,14.471428571428572,6,13.271428571428572,116.8,20,1,0,0,0
2468,2.77,LOW RISK,Enrolled,No,6,12.3,5,13.833333333333334,140.0,20,1,0,1,1
4167,2.77,LOW RISK,Enrolled,No,4,11.8,4,12.25,145.0,21,1,0,1,0
3966,2.77,LOW RISK,Graduate,No,8,13.01125,8,13.01125,132.8,18,1,0,1,0
286,2.77,LOW RISK,Graduate,No,6,13.833333333333334,6,12.166666666666666,100.0,24,1,0,0,0
191,2.77,LOW RISK,Graduate,No,6,12.5,6,12.0,121.5,21,1,0,1,0
409,2.76,LOW RISK,Graduate,No,6,14.571428571428571,6,14.666666666666666,129.1,19,1,0,0,0
2694,2.76,LOW RISK,Graduate,No,6,15.166666666666666,6,16.0,138.3,18,1,0,0,1
2567,2.76,LOW RISK,Graduate,No,8,14.788888888888888,7,13.464285714285714,136.6,18,1,0,1,0
15,2.76,LOW RISK,Graduate,No,5,12.0,4,13.25,137.1,18,1,0,1,0
2579,2.76,LOW RISK,Graduate,No,6,13.983333333333334,6,13.983333333333334,135.8,18,1,0,0,0
1254,2.76,LOW RISK,Graduate,No,6,11.333333333333334,4,12.75,126.7,19,1,0,0,0
207,2.76,LOW RISK,Graduate,No,7,12.914285714285713,7,12.914285714285713,126.5,18,1,0,0,0
3433,2.75,LOW RISK,Graduate,No,6,14.666666666666666,6,14.833333333333334,144.7,19,1,0,1,0
452,2.75,LOW RISK,Graduate,No,7,13.381428571428572,7,13.381428571428572,123.0,18,1,0,1,0
666,2.75,LOW RISK,Graduate,No,5,16.0,5,15.4,137.6,19,1,0,1,0
1889,2.74,LOW RISK,Graduate,No,5,14.333333333333334,6,15.0,184.4,18,1,0,0,0
3946,2.74,LOW RISK,Graduate,No,6,14.285714285714286,6,13.857142857142858,116.1,18,1,0,1,0
489,2.74,LOW RISK,Graduate,No,8,14.4775,7,14.70625,128.3,19,1,0,1,0
932,2.74,LOW RISK,Graduate,No,7,13.285714285714286,6,13.0,108.0,19,1,0,1,0
3922,2.74,LOW RISK,Graduate,No,8,12.93625,6,13.579999999999998,125.5,19,1,0,1,0
313,2.74,LOW RISK,Graduate,No,5,11.8,5,11.2,127.3,18,1,0,1,0
2961,2.74,LOW RISK,Graduate,No,6,12.666666666666666,4,11.75,103.0,20,1,0,1,0
172,2.74,LOW RISK,Graduate,No,8,13.5625,7,12.457142857142856,108.0,20,1,0,0,0
4215,2.74,LOW RISK,Graduate,No,8,15.6375,7,13.3125,124.3,19,1,0,1,0
2454,2.73,LOW RISK,Enrolled,No,11,13.083333333333334,12,15.083333333333334,130.0,21,1,0,0,1
753,2.73,LOW RISK,Graduate,No,8,13.105,8,13.105,123.0,21,1,0,1,0
1068,2.73,LOW RISK,Graduate,No,5,11.4,5,12.333333333333334,123.0,18,1,0,0,0
2727,2.72,LOW RISK,Graduate,No,6,13.428571428571429,5,14.428571428571429,150.0,23,1,0,0,0
3045,2.72,LOW RISK,Graduate,No,6,12.833333333333334,6,12.333333333333334,119.6,19,1,0,1,0
1400,2.72,LOW RISK,Graduate,No,7,14.142857142857142,7,14.428571428571429,142.8,19,1,0,1,0
1830,2.71,LOW RISK,Enrolled,No,5,12.0,4,11.571428571428571,122.1,18,1,0,1,0
891,2.71,LOW RISK,Graduate,No,6,14.666666666666666,6,14.0,151.3,18,1,0,0,0
2044,2.71,LOW RISK,Graduate,No,6,12.166666666666666,6,12.5,111.7,19,1,0,0,0
3750,2.71,LOW RISK,Graduate,No,6,13.166666666666666,6,14.666666666666666,138.3,19,1,0,0,0
2785,2.71,LOW RISK,Graduate,No,6,12.375,6,13.571428571428571,136.3,18,1,0,1,0
3236,2.71,LOW RISK,Graduate,No,8,14.2725,7,13.805,126.3,19,1,0,0,0
247,2.71,LOW RISK,Graduate,No,7,13.151428571428571,7,13.151428571428571,120.0,19,1,0,1,0
2863,2.71,LOW RISK,Graduate,No,6,11.833333333333334,6,12.666666666666666,121.0,50,1,0,0,0
4109,2.7,LOW RISK,Graduate,No,7,15.11,7,15.11,126.0,19,1,0,0,0
2809,2.7,LOW RISK,Graduate,No,6,12.666666666666666,6,12.166666666666666,116.7,18,1,0,1,0
1869,2.7,LOW RISK,Graduate,No,11,14.333333333333334,12,14.583333333333334,142.2,20,1,0,1,1
387,2.7,LOW RISK,Graduate,No,6,12.333333333333334,6,13.666666666666666,145.3,18,1,0,0,0
1123,2.7,LOW RISK,Graduate,No,8,13.49375,7,14.355555555555554,136.0,21,1,0,0,0
4124,2.7,LOW RISK,Graduate,No,6,14.716666666666669,6,14.716666666666669,131.8,18,1,0,0,0
273,2.69,LOW RISK,Graduate,No,5,12.333333333333334,5,13.5,117.8,20,1,0,0,0
289,2.69,LOW RISK,Graduate,No,6,11.5,6,10.833333333333334,111.8,19,1,0,1,0
3004,2.69,LOW RISK,Dropout,No,8,13.375,7,12.142857142857142,119.0,19,1,0,1,0
2288,2.69,LOW RISK,Graduate,No,6,14.428571428571429,6,13.625,114.5,22,1,0,1,1
1131,2.69,LOW RISK,Graduate,No,8,13.05875,8,13.05875,141.5,18,1,0,1,0
1260,2.69,LOW RISK,Graduate,No,6,15.875,6,16.0,133.4,19,1,0,0,0
3240,2.68,LOW RISK,Graduate,No,6,12.5,6,13.166666666666666,128.6,18,1,0,1,0
813,2.68,LOW RISK,Graduate,No,8,13.627777777777778,7,14.145714285714286,129.2,18,1,0,1,0
2529,2.68,LOW RISK,Graduate,No,6,14.285714285714286,6,15.166666666666666,144.2,18,1,0,0,0
1696,2.68,LOW RISK,Graduate,No,6,13.285714285714286,6,13.333333333333334,113.4,19,1,0,1,1
1837,2.68,LOW RISK,Graduate,No,7,12.142857142857142,9,12.333333333333334,100.0,34,1,0,0,0
2732,2.68,LOW RISK,Graduate,No,6,12.142857142857142,6,12.166666666666666,104.2,20,1,0,0,0
444,2.67,LOW RISK,Graduate,No,7,12.694285714285714,7,12.694285714285714,120.3,18,1,0,1,0
2733,2.67,LOW RISK,Enrolled,No,7,14.014285714285714,7,14.014285714285714,122.0,20,1,0,0,0
4159,2.67,LOW RISK,Graduate,No,7,12.05,6,13.075,115.1,19,1,0,1,0
4004,2.67,LOW RISK,Graduate,No,6,13.516666666666666,6,13.516666666666666,136.3,18,1,0,1,1
1310,2.67,LOW RISK,Graduate,No,7,11.98857142857143,7,11.98857142857143,119.3,19,1,0,0,0
3764,2.66,LOW RISK,Graduate,No,6,11.166666666666666,6,11.666666666666666,129.8,20,1,0,1,0
3304,2.66,LOW RISK,Graduate,No,5,14.6,5,13.6,132.6,19,1,0,1,0
2799,2.66,LOW RISK,Graduate,No,14,13.072857142857144,14,13.072857142857144,110.0,33,1,0,1,1
4257,2.66,LOW RISK,Graduate,No,7,12.412857142857144,7,12.412857142857144,122.0,24,1,0,0,0
2260,2.66,LOW RISK,Graduate,No,6,13.166666666666666,7,12.857142857142858,107.0,41,1,0,0,1
3081,2.65,LOW RISK,Graduate,No,5,14.166666666666666,5,15.2,152.4,27,1,0,0,1
1180,2.65,LOW RISK,Graduate,No,8,12.5125,7,12.625,122.8,19,1,0,1,0
1324,2.64,LOW RISK,Graduate,No,6,12.8,6,12.4,117.8,19,1,0,1,0
2949,2.64,LOW RISK,Graduate,No,6,12.0,6,12.666666666666666,122.0,18,1,0,0,0
1112,2.64,LOW RISK,Graduate,No,7,13.328571428571427,7,12.135714285714286,115.5,19,1,0,1,0
3711,2.64,LOW RISK,Graduate,No,5,12.0,4,12.25,141.6,21,1,0,0,1
3087,2.64,LOW RISK,Graduate,No,14,12.428571428571429,15,11.2,119.5,22,1,0,0,0
644,2.64,LOW RISK,Enrolled,No,8,14.26875,8,14.26875,133.8,18,1,0,0,0
291,2.64,LOW RISK,Graduate,No,6,14.5,6,15.666666666666666,124.4,19,1,0,0,0
3669,2.64,LOW RISK,Graduate,No,6,12.666666666666666,6,12.666666666666666,119.7,19,1,1,1,0
3257,2.63,LOW RISK,Graduate,No,6,12.766666666666666,6,12.766666666666666,138.8,19,1,0,0,0
2167,2.63,LOW RISK,Graduate,No,7,14.962857142857144,7,14.962857142857144,137.8,18,1,0,1,0
4223,2.63,LOW RISK,Graduate,No,6,13.0,6,13.5,144.4,20,1,0,0,0
3316,2.63,LOW RISK,Graduate,No,5,14.2,5,14.8,135.0,32,1,0,0,1
2543,2.63,LOW RISK,Graduate,No,8,14.75,7,13.428571428571429,128.3,18,1,0,1,0
3311,2.63,LOW RISK,Graduate,No,5,13.0,6,11.333333333333334,102.5,32,1,0,1,0
600,2.63,LOW RISK,Graduate,No,13,11.461538461538462,18,11.88888888888889,125.3,21,1,0,0,0
4073,2.62,LOW RISK,Enrolled,No,6,13.0,6,13.166666666666666,130.0,31,1,0,0,0
1716,2.62,LOW RISK,Graduate,No,8,13.3425,8,13.3425,133.5,19,1,0,0,0
3237,2.62,LOW RISK,Graduate,No,5,12.6,5,13.8,142.2,18,1,0,0,0
3390,2.62,LOW RISK,Enrolled,No,5,12.4,2,10.5,108.3,21,1,0,1,0
1430,2.62,LOW RISK,Graduate,No,6,12.833333333333334,5,13.0,117.9,21,1,0,1,0
165,2.61,LOW RISK,Graduate,No,5,14.2,5,14.2,124.4,19,1,0,0,0
2091,2.61,LOW RISK,Graduate,No,6,14.233333333333334,6,14.233333333333334,128.8,18,1,0,0,0
4418,2.61,LOW RISK,Graduate,No,6,13.5,6,13.833333333333334,133.8,20,1,0,1,0
3057,2.61,LOW RISK,Graduate,No,6,14.0,6,13.666666666666666,120.1,18,1,0,1,0
1088,2.61,LOW RISK,Graduate,No,6,13.166666666666666,5,11.0,146.0,20,1,1,0,0
251,2.61,LOW RISK,Enrolled,No,5,12.4,5,12.4,125.4,19,1,0,0,0
417,2.61,LOW RISK,Graduate,No,6,12.375,6,15.23076923076923,127.4,19,1,0,0,0
2222,2.61,LOW RISK,Graduate,No,7,13.12857142857143,7,11.975,100.0,19,1,0,0,1
1918,2.6,LOW RISK,Graduate,No,8,12.9375,7,12.485714285714286,116.7,20,1,0,0,0
419,2.6,LOW RISK,Graduate,No,6,11.6,6,11.6,126.3,18,1,0,1,0
2386,2.6,LOW RISK,Graduate,No,6,11.333333333333334,6,14.5,140.0,21,1,0,0,1
2496,2.6,LOW RISK,Graduate,No,6,13.666666666666666,6,13.166666666666666,128.0,28,1,0,0,1
763,2.6,LOW RISK,Graduate,No,6,12.0,9,12.0,120.0,41,1,0,0,1
945,2.6,LOW RISK,Graduate,No,8,16.075,7,15.285714285714286,122.7,18,1,0,1,0
3303,2.6,LOW RISK,Graduate,No,8,13.31375,7,13.46875,124.3,19,1,0,1,0
3998,2.6,LOW RISK,Graduate,No,8,12.3,7,10.985714285714286,123.0,37,1,0,1,0
2741,2.6,LOW RISK,Graduate,No,6,12.375,6,14.166666666666666,132.0,19,1,0,1,0
9,2.6,LOW RISK,Graduate,No,6,14.142857142857142,6,13.875,129.3,21,1,0,1,0
2161,2.6,LOW RISK,Graduate,No,7,14.565714285714288,7,14.565714285714288,133.0,20,1,0,1,0
885,2.59,LOW RISK,Graduate,No,7,12.599999999999998,7,12.599999999999998,119.0,19,1,0,1,0
162,2.59,LOW RISK,Graduate,No,7,12.761111111111113,7,12.855555555555554,123.9,18,1,0,1,0
1183,2.59,LOW RISK,Graduate,No,6,11.9,7,12.60625,108.5,19,1,0,0,0
2484,2.59,LOW RISK,Graduate,No,11,12.181818181818182,10,12.7,128.5,21,1,0,0,1
780,2.59,LOW RISK,Graduate,No,6,13.833333333333334,6,12.5,117.4,18,1,0,1,0
2718,2.58,LOW RISK,Graduate,No,6,14.0,7,14.666666666666666,100.0,21,1,0,0,0
2475,2.58,LOW RISK,Graduate,No,6,15.0,6,14.333333333333334,127.0,20,1,0,0,1
3953,2.58,LOW RISK,Graduate,No,7,14.214285714285714,7,14.214285714285714,130.8,19,1,0,1,0
1672,2.58,LOW RISK,Graduate,No,6,14.0,6,15.307692307692308,136.5,19,1,0,0,0
1501,2.58,LOW RISK,Graduate,No,6,13.857142857142858,6,14.0,133.1,18,1,0,0,1
2927,2.58,LOW RISK,Graduate,No,6,14.571428571428571,6,13.833333333333334,139.2,20,1,1,0,0
3754,2.58,LOW RISK,Graduate,No,6,14.85,6,14.85,129.8,20,1,0,0,0
1081,2.58,LOW RISK,Graduate,No,6,12.666666666666666,6,13.166666666666666,120.1,20,1,0,1,0
3916,2.57,LOW RISK,Graduate,No,5,14.0,5,13.0,145.0,18,1,0,0,0
661,2.57,LOW RISK,Graduate,No,6,15.5,6,15.833333333333334,180.0,21,1,0,0,0
1178,2.57,LOW RISK,Graduate,No,5,14.2,5,14.6,168.5,21,1,0,0,1
2719,2.57,LOW RISK,Graduate,No,7,14.115714285714288,7,14.115714285714288,132.5,18,1,0,0,0
95,2.57,LOW RISK,Graduate,No,6,12.333333333333334,8,11.875,114.0,44,1,0,0,0
1308,2.57,LOW RISK,Graduate,No,5,12.2,5,13.4,132.3,18,1,0,1,0
3784,2.56,LOW RISK,Enrolled,No,6,12.385714285714286,5,13.34,106.4,19,1,0,1,0
3053,2.56,LOW RISK,Graduate,No,6,16.0,6,15.857142857142858,123.0,20,1,0,1,0
1663,2.56,LOW RISK,Graduate,No,8,15.7425,7,15.145,137.8,18,1,0,0,0
1504,2.56,LOW RISK,Enrolled,No,5,10.84,5,13.34,163.7,35,1,0,0,0
378,2.56,LOW RISK,Graduate,No,8,15.287499999999998,7,15.135714285714286,141.0,18,1,0,1,0
1067,2.56,LOW RISK,Graduate,No,6,13.416666666666666,6,13.416666666666666,127.5,19,1,0,1,0
3387,2.56,LOW RISK,Graduate,No,8,14.955555555555556,7,13.995714285714287,136.7,18,1,0,0,0
1259,2.56,LOW RISK,Graduate,No,7,13.6,7,13.6,121.8,19,1,0,1,0
1438,2.56,LOW RISK,Graduate,No,6,12.166666666666666,6,12.5,101.0,35,1,0,0,0
2962,2.56,LOW RISK,Graduate,No,7,14.13714285714286,7,14.13714285714286,131.5,18,1,0,0,0
2581,2.56,LOW RISK,Graduate,No,6,13.0,6,13.666666666666666,148.9,18,1,0,1,0
1341,2.56,LOW RISK,Graduate,No,6,11.333333333333334,6,12.333333333333334,121.0,21,1,0,1,0
4049,2.55,LOW RISK,Graduate,No,7,13.817142857142857,7,13.817142857142857,122.0,20,1,0,1,0
335,2.55,LOW RISK,Graduate,No,6,13.666666666666666,6,12.166666666666666,134.4,18,1,0,1,0
1727,2.55,LOW RISK,Graduate,No,13,13.357142857142858,16,12.588235294117649,131.9,29,1,0,1,0
4311,2.55,LOW RISK,Graduate,No,6,13.625,6,13.428571428571429,150.0,22,1,0,1,1
621,2.55,LOW RISK,Graduate,No,6,12.5,6,13.833333333333334,105.0,20,1,0,0,0
2982,2.55,LOW RISK,Graduate,No,6,13.125,6,14.0,128.0,19,1,0,1,0
3964,2.55,LOW RISK,Graduate,No,10,13.090909090909092,12,13.25,131.8,20,1,1,0,0
936,2.54,LOW RISK,Graduate,No,11,14.333333333333334,12,13.25,140.1,20,1,0,0,0
2220,2.54,LOW RISK,Graduate,No,6,14.666666666666666,6,14.666666666666666,120.2,22,1,0,0,1
2056,2.54,LOW RISK,Graduate,No,6,13.5,6,14.166666666666666,125.5,19,1,0,1,0
2580,2.54,LOW RISK,Graduate,No,6,12.833333333333334,6,13.0,143.5,18,1,0,0,0
415,2.53,LOW RISK,Graduate,No,6,11.833333333333334,6,12.333333333333334,127.1,20,1,0,1,0
565,2.53,LOW RISK,Graduate,No,6,13.625,6,14.166666666666666,123.2,22,1,0,0,1
3598,2.53,LOW RISK,Graduate,No,6,12.166666666666666,6,13.5,133.7,18,1,0,0,0
3215,2.53,LOW RISK,Graduate,No,6,15.166666666666666,6,14.5,165.8,18,1,0,0,1
4179,2.53,LOW RISK,Graduate,No,7,13.2575,7,13.2,125.5,21,1,0,1,0
817,2.53,LOW RISK,Enrolled,No,6,11.5,6,12.5,130.8,20,1,0,0,0
42,2.53,LOW RISK,Graduate,No,5,15.8,5,14.8,120.4,22,1,0,0,0
492,2.52,LOW RISK,Graduate,No,6,13.333333333333334,6,14.857142857142858,124.0,19,1,0,0,0
2206,2.52,LOW RISK,Enrolled,No,6,14.125,6,14.142857142857142,180.0,20,1,0,1,1
3896,2.52,LOW RISK,Graduate,No,6,13.183333333333332,6,13.183333333333332,130.0,18,1,0,1,1
1462,2.52,LOW RISK,Graduate,No,6,12.3,5,12.857142857142858,150.0,20,1,0,0,1
2138,2.52,LOW RISK,Graduate,No,6,12.5,6,12.333333333333334,113.8,19,1,0,0,0
2182,2.52,LOW RISK,Graduate,No,6,10.5,5,10.8,116.5,18,1,0,1,0
1667,2.51,LOW RISK,Graduate,No,6,12.333333333333334,6,11.333333333333334,140.5,20,1,0,1,0
3802,2.51,LOW RISK,Graduate,No,7,13.542857142857144,7,13.542857142857144,127.5,19,1,0,1,0
4184,2.51,LOW RISK,Graduate,No,5,14.0,5,14.8,139.8,20,1,0,0,0
1290,2.51,LOW RISK,Graduate,No,7,13.771428571428572,6,14.333333333333334,105.8,22,1,0,0,1
1075,2.51,LOW RISK,Graduate,No,6,13.0,5,12.4,135.9,18,1,0,0,0
1069,2.5,LOW RISK,Graduate,No,8,14.8125,7,13.1,100.0,20,1,0,0,0
3018,2.5,LOW RISK,Graduate,No,8,14.533333333333331,7,13.677142857142858,118.8,18,1,0,0,0
1797,2.5,LOW RISK,Graduate,No,6,12.166666666666666,6,12.833333333333334,155.5,18,1,0,1,0
7,2.5,LOW RISK,Graduate,No,8,14.345,7,13.3,128.4,18,1,0,1,0
2215,2.5,LOW RISK,Graduate,No,6,15.166666666666666,6,15.285714285714286,170.0,21,1,1,0,1
354,2.49,LOW RISK,Graduate,No,6,14.2,6,14.2,134.5,18,1,1,1,0
125,2.49,LOW RISK,Graduate,No,6,12.2,6,14.166666666666666,121.3,19,1,0,0,0
382,2.49,LOW RISK,Enrolled,No,8,13.75,6,13.25,100.0,20,1,0,0,0
1927,2.49,LOW RISK,Graduate,No,5,12.714285714285714,5,12.5,128.4,19,1,0,1,0
2420,2.49,LOW RISK,Enrolled,No,5,13.4,7,13.571428571428571,129.8,24,1,0,0,1
854,2.48,LOW RISK,Graduate,No,7,13.842857142857143,7,13.842857142857143,120.0,34,1,0,1,1
3763,2.48,LOW RISK,Graduate,No,6,13.0,6,13.285714285714286,110.0,21,1,0,1,0
4415,2.48,LOW RISK,Graduate,No,5,11.6,5,11.8,129.3,18,1,0,0,0
59,2.48,LOW RISK,Graduate,No,8,14.935,8,14.935,139.8,18,1,0,0,0
1654,2.48,LOW RISK,Graduate,No,8,15.0625,7,13.0,113.3,20,1,0,1,0
3249,2.47,LOW RISK,Graduate,No,5,11.4,5,11.6,128.9,18,1,0,1,0
1509,2.47,LOW RISK,Graduate,No,12,13.0,13,14.0,132.7,22,1,0,0,1
1258,2.47,LOW RISK,Graduate,No,8,13.8,7,11.677777777777775,119.0,19,1,0,0,0
2149,2.47,LOW RISK,Graduate,No,5,14.8,5,14.2,140.0,21,1,0,0,0
3010,2.47,LOW RISK,Graduate,No,8,14.4625,7,12.982857142857142,115.2,20,1,0,0,0
1218,2.47,LOW RISK,Graduate,No,6,13.285714285714286,6,12.5,121.8,22,1,0,0,0
803,2.47,LOW RISK,Graduate,No,5,12.2,5,13.6,118.0,19,1,0,0,0
120,2.46,LOW RISK,Graduate,No,5,14.0,5,12.6,121.8,18,1,0,0,0
3976,2.46,LOW RISK,Graduate,No,8,14.511111111111113,7,14.428571428571429,118.9,21,1,0,0,0
1018,2.46,LOW RISK,Graduate,No,11,12.909090909090908,11,13.181818181818182,121.8,19,1,0,1,0
506,2.46,LOW RISK,Enrolled,No,3,12.525,4,14.0,143.7,27,1,0,0,0
3631,2.46,LOW RISK,Graduate,No,7,13.0,6,12.357142857142858,107.8,20,1,0,1,0
3901,2.46,LOW RISK,Graduate,No,6,13.9,6,13.9,137.3,22,1,0,1,0
1257,2.45,LOW RISK,Graduate,No,6,12.857142857142858,6,12.0,115.0,19,1,0,0,0
2504,2.45,LOW RISK,Graduate,No,7,13.071428571428571,6,12.513333333333334,148.8,34,1,0,1,0
2457,2.45,LOW RISK,Graduate,No,6,13.5,6,14.5,110.2,55,1,0,0,1
2752,2.45,LOW RISK,Graduate,No,6,13.5,6,14.142857142857142,110.0,25,1,0,1,1
1228,2.45,LOW RISK,Graduate,No,6,12.0,5,11.2,138.0,20,1,0,0,0
2074,2.44,LOW RISK,Graduate,No,5,13.8,5,14.6,121.3,19,1,0,1,0
3644,2.44,LOW RISK,Graduate,No,5,13.333333333333334,4,12.0,117.0,19,1,0,1,0
243,2.44,LOW RISK,Graduate,No,5,13.6,5,11.6,119.1,20,1,0,1,0
953,2.43,LOW RISK,Graduate,No,6,12.666666666666666,6,13.571428571428571,140.0,20,1,0,0,1
2225,2.43,LOW RISK,Graduate,No,7,14.935714285714283,7,14.935714285714283,128.0,19,1,0,1,1
3148,2.43,LOW RISK,Enrolled,No,6,11.77142857142857,5,12.04,102.4,20,1,0,0,0
2132,2.43,LOW RISK,Graduate,No,6,12.0,6,12.25,128.0,19,1,0,1,0
500,2.42,LOW RISK,Graduate,No,8,12.77125,8,12.77125,131.5,18,1,0,0,0
2145,2.42,LOW RISK,Graduate,No,6,13.666666666666666,6,11.666666666666666,120.0,42,1,0,0,0
1247,2.42,LOW RISK,Graduate,No,6,12.833333333333334,6,13.5,120.0,18,1,0,1,0
3242,2.42,LOW RISK,Graduate,No,11,12.272727272727272,14,12.071428571428571,134.4,34,1,0,0,0
3796,2.42,LOW RISK,Graduate,No,5,13.2,5,14.0,107.4,18,1,0,0,1
4094,2.42,LOW RISK,Graduate,No,6,12.142857142857142,6,12.166666666666666,119.0,18,1,0,1,0
3085,2.42,LOW RISK,Graduate,No,6,11.5,5,12.2,116.3,20,1,0,0,0
4225,2.42,LOW RISK,Graduate,No,8,13.927272727272726,6,13.0,120.7,19,1,0,1,0
3278,2.42,LOW RISK,Graduate,No,5,14.4,5,13.714285714285714,99.6,21,1,0,1,0
1266,2.42,LOW RISK,Graduate,No,8,13.42375,8,13.42375,126.3,18,1,0,1,0
1331,2.42,LOW RISK,Graduate,No,8,13.9125,7,12.855555555555556,128.5,18,1,0,1,0
4317,2.41,LOW RISK,Graduate,No,6,13.571428571428571,6,12.0,110.0,19,1,1,0,1
1133,2.41,LOW RISK,Enrolled,No,3,10.666666666666666,4,11.0,131.0,19,1,0,0,0
2183,2.41,LOW RISK,Graduate,No,8,13.063636363636364,6,14.25,138.6,19,1,0,1,0
2019,2.41,LOW RISK,Enrolled,No,5,13.0,5,11.6,101.8,21,1,0,0,0
1365,2.41,LOW RISK,Graduate,No,6,13.7,6,13.7,141.0,19,1,0,0,1
188,2.41,LOW RISK,Graduate,No,6,13.05,6,13.05,129.0,18,1,0,1,0
1651,2.4,LOW RISK,Enrolled,No,7,14.514285714285714,7,14.514285714285714,124.3,19,1,0,0,0
2562,2.4,LOW RISK,Graduate,No,8,13.07375,8,13.07375,127.0,18,1,0,0,0
1535,2.4,LOW RISK,Graduate,No,5,13.6,5,14.4,130.8,18,1,0,0,0
99,2.4,LOW RISK,Enrolled,No,5,13.8,5,14.2,134.3,19,1,0,0,0
569,2.39,LOW RISK,Graduate,No,5,14.2,5,14.6,117.2,20,1,0,0,1
1335,2.39,LOW RISK,Graduate,No,8,13.333333333333334,7,13.285714285714286,123.2,18,1,0,0,0
3248,2.39,LOW RISK,Graduate,No,6,13.5,6,15.428571428571429,122.2,20,1,0,1,0
86,2.39,LOW RISK,Graduate,No,7,13.08,7,13.08,161.0,22,1,0,1,0
158,2.39,LOW RISK,Graduate,No,6,11.857142857142858,6,12.25,127.4,18,1,0,1,0
3389,2.38,LOW RISK,Graduate,No,11,13.25,12,12.75,151.3,19,1,0,1,0
1039,2.38,LOW RISK,Graduate,No,6,12.833333333333334,2,12.0,100.0,20,1,0,1,0
2335,2.38,LOW RISK,Graduate,No,6,14.333333333333334,6,13.571428571428571,122.3,18,1,0,1,1
3019,2.38,LOW RISK,Graduate,No,5,12.8,5,13.166666666666666,123.4,19,1,0,1,0
